product_id,product_code,stock
116676, 141949, 8
116677, 141950, 8
116678, 141951, 0
116679, 141952, 51
116680, 141953, 2
116681, 141954, 0
116682, 141956, 3
116683, 141957, 2
116684, 141959, 0
116685, 141960, 4
116686, 141961, 0
116687, 141962, 2
116688, 141963, 2
116689, 141964, 0
116690, 141965, 0
116691, 141967, 0
116692, 141968, 0
116693, 141969, 0
116694, 141970, 2
116695, 141972, 0
116696, 141975, 1
116697, 141976, 5
116698, 141980, 0
116699, 141981, 1
116700, 141982, 0
116701, 141983, 0
116702, 141984, 6
116703, 141987, 51
116704, 141988, 8
116705, 141989, 8
116706, 141990, 0
116707, 141991, 8
116708, 141992, 0
116709, 142001, 0
116710, 142010, 8
116711, 142011, 8
116712, 142012, 0
116713, 142013, 0
116714, 142024, 0
116715, 142025, 0
116716, 142026, 0
116717, 142027, 0
116718, 142028, 0
116719, 142029, 0
116720, 142037, 8
116721, 142060, 0
116722, 142061, 0
116723, 142062, 51
116724, 142063, 4
116725, 142069, 2
116726, 142081, 8
116727, 142083, 4
116728, 142084, 5
116729, 142085, 6
116730, 142086, 4
116731, 142087, 3
116732, 142088, 4
116733, 142089, 4
116734, 142090, 6
116735, 142091, 8
116736, 142092, 3
116737, 142093, 0
116738, 142094, 5
116739, 142095, 4
116740, 142097, 2
116741, 142098, 1
116742, 142099, 2
116743, 142100, 2
116744, 142101, 2
116745, 142102, 0
116746, 142104, 1
116747, 142105, 0
116748, 142106, 2
116749, 142107, 1
116750, 142108, 2
116751, 142109, 2
116752, 142110, 1
116753, 142111, 1
116754, 142113, 0
116755, 142114, 2
116756, 142115, 0
116757, 142116, 0
116758, 142117, 1
116759, 142118, 1
116760, 142119, 1
116761, 142120, 3
116762, 142121, 3
116763, 142122, 8
116764, 142123, 3
116765, 142124, 6
116766, 142125, 0
116767, 142126, 4
116768, 142127, 6
116769, 142128, 7
116770, 142129, 3
116771, 142131, 6
116772, 142132, 8
116773, 142133, 51
116774, 142134, 8
116775, 142135, 8
116776, 142143, 0
116777, 142144, 0
116778, 142147, 1
116779, 142152, 1
116780, 142154, 2
116781, 142155, 1
116782, 142156, 0
116783, 142157, 2
116784, 142162, 0
116785, 142163, 2
116786, 142164, 0
116787, 142169, 1
116788, 142172, 1
116789, 142173, 1
116790, 142176, 1
116791, 142180, 1
116792, 142183, 2
116793, 142185, 0
116794, 142187, 51
116795, 142188, 8
116796, 142189, 51
116797, 142190, 51
116798, 142192, 0
116799, 142197, 1
116800, 142198, 0
116801, 142199, 7
116802, 142202, 4
116803, 142203, 0
116804, 142206, 8
116805, 142207, 2
116806, 142208, 6
116807, 142209, 0
116808, 142211, 1
116809, 142213, 0
116810, 142214, 0
116811, 142217, 2
116812, 142218, 2
116813, 142219, 6
116814, 142220, 1
116815, 142228, 0
116816, 142252, 8
116817, 142270, 2
116818, 142286, 51
116819, 142287, 51
116820, 142288, 51
116821, 142320, 51
116822, 142322, 8
116823, 142323, 0
116824, 142324, 6
116825, 142325, 8
116826, 142326, 8
116827, 142328, 0
116828, 142330, 6
116829, 142331, 2
116830, 142332, 0
116831, 142333, 0
116832, 142334, 0
116833, 142335, 0
116834, 142336, 8
116835, 142339, 8
116836, 142343, 1
116837, 142345, 8
116838, 142346, 8
116839, 142347, 8
116840, 142348, 4
116841, 142349, 2
116842, 142350, 8
116843, 142351, 8
116844, 142352, 8
116845, 142353, 8
116846, 142354, 8
116847, 142355, 7
116848, 142356, 8
116849, 142358, 8
116850, 142359, 8
116851, 142360, 8
116852, 142361, 8
116853, 142362, 8
116854, 142363, 8
116855, 142364, 8
116856, 142365, 8
116857, 142366, 51
116858, 142367, 51
116859, 142368, 8
116860, 142369, 8
116861, 142370, 0
116862, 142371, 8
116863, 142372, 8
116864, 142380, 4
116865, 142381, 0
116866, 142382, 0
116867, 142383, 0
116868, 142384, 0
116869, 142385, 0
116870, 142386, 0
116871, 142387, 0
116872, 142388, 0
116873, 142389, 0
116874, 142390, 0
116875, 142391, 51
116876, 142392, 0
116877, 142393, 8
116878, 142394, 0
116879, 142395, 0
116880, 142396, 0
116881, 142397, 0
116882, 142398, 8
116883, 142399, 0
116884, 142400, 0
116885, 142401, 8
116886, 142402, 8
116887, 142403, 0
116888, 142404, 0
116889, 142412, 0
116890, 142421, 8
116891, 142427, 2
116892, 142428, 3
116893, 142429, 0
116894, 142430, 3
116895, 142431, 8
116896, 142433, 4
116897, 142434, 8
116898, 142435, 8
116899, 142436, 8
116900, 142437, 3
116901, 142438, 2
116902, 142439, 1
116903, 142440, 8
116904, 142443, 0
116905, 142444, 0
116906, 142464, 0
116907, 142481, 7
116908, 142484, 0
116909, 142485, 1
116910, 142486, 8
116911, 142491, 51
116912, 142508, 8
116913, 142509, 0
116914, 142510, 0
116915, 142511, 8
116916, 142512, 51
116917, 142513, 51
116918, 142514, 51
116919, 142515, 7
116920, 142516, 51
116921, 142528, 3
116922, 142529, 0
116923, 142530, 0
116924, 142539, 6
116925, 142557, 51
116926, 142558, 51
116927, 142559, 0
116928, 142560, 51
116929, 142561, 51
116930, 142562, 51
116931, 142569, 8
116932, 142570, 8
116933, 142571, 8
116934, 142573, 8
116935, 142574, 8
116936, 142576, 8
116937, 142577, 51
116938, 142578, 0
116939, 142606, 1
116940, 142607, 3
116941, 142608, 6
116942, 142609, 8
116943, 142611, 51
116944, 142618, 51
116945, 142619, 51
116946, 142620, 51
116947, 142621, 51
116948, 142627, 8
116949, 142629, 0
116950, 142632, 0
116951, 142633, 51
116952, 142634, 51
116953, 142635, 8
116954, 142636, 8
116955, 142637, 8
116956, 142638, 8
116957, 142641, 51
116958, 142642, 51
116959, 142643, 51
116960, 142644, 0
116961, 142645, 0
116962, 142646, 0
116963, 142647, 8
116964, 142649, 8
116965, 142650, 51
116966, 142651, 8
116967, 142652, 0
116968, 142653, 3
116969, 142654, 8
116970, 142655, 1
116971, 142656, 3
116972, 142658, 5
116973, 142659, 8
116974, 142679, 0
116975, 142680, 8
116976, 142681, 8
116977, 142682, 0
116978, 142683, 0
116979, 142684, 2
116980, 142685, 0
116981, 142686, 2
116982, 142687, 0
116983, 142688, 0
116984, 142694, 1
116985, 142695, 0
116986, 142696, 3
116987, 142697, 7
116988, 142699, 0
116989, 142701, 8
116990, 142704, 5
116991, 142712, 8
116992, 142717, 51
116993, 142718, 51
116994, 142719, 51
116995, 142720, 51
116996, 142721, 51
116997, 142722, 51
116998, 142723, 2
116999, 142724, 4
117000, 142725, 8
117001, 142726, 5
117002, 142727, 8
117003, 142728, 8
117004, 142729, 0
117005, 142730, 8
117006, 142731, 0
117007, 142732, 8
117008, 142733, 6
117009, 142734, 7
117010, 142735, 8
117011, 142736, 8
117012, 142737, 8
117013, 142738, 0
117014, 142739, 0
117015, 142740, 0
117016, 142741, 0
117017, 142742, 0
117018, 142743, 0
117019, 142744, 0
117020, 142745, 5
117021, 142746, 0
117022, 142747, 7
117023, 142748, 0
117024, 142749, 0
117025, 142750, 0
117026, 142751, 0
117027, 142752, 0
117028, 142753, 8
117029, 142754, 8
117030, 142755, 8
117031, 142756, 0
117032, 142781, 8
117033, 142782, 8
117034, 142783, 8
117035, 142784, 8
117036, 142785, 8
117037, 142786, 2
117038, 142787, 8
117039, 142788, 8
117040, 142789, 51
117041, 142818, 0
117042, 142822, 8
117043, 142823, 0
117044, 142824, 0
117045, 142825, 0
117046, 142827, 8
117047, 142828, 8
117048, 142829, 0
117049, 142830, 8
117050, 142831, 8
117051, 142832, 6
117052, 142836, 8
117053, 142837, 8
117054, 142840, 8
117055, 142844, 0
117056, 142845, 0
117057, 142846, 8
117058, 142847, 5
117059, 142848, 8
117060, 142849, 8
117061, 142850, 8
117062, 142851, 0
117063, 142852, 3
117064, 142853, 4
117065, 142854, 3
117066, 142855, 8
117067, 142856, 3
117068, 142857, 8
117069, 142858, 0
117070, 142859, 8
117071, 142860, 8
117072, 142861, 8
117073, 142862, 51
117074, 142863, 51
117075, 142864, 8
117076, 142865, 8
117077, 142891, 8
117078, 142892, 8
117079, 142893, 5
117080, 142894, 8
117081, 142895, 7
117082, 142896, 8
117083, 142897, 6
117084, 142898, 0
117085, 142909, 51
117086, 142910, 0
117087, 142911, 6
117088, 142913, 0
117089, 142915, 1
117090, 142916, 0
117091, 142917, 51
117092, 142918, 0
117093, 142920, 4
117094, 142922, 51
117095, 142923, 4
117096, 142924, 8
117097, 142925, 8
117098, 142926, 5
117099, 142927, 4
117100, 142934, 1
117101, 142935, 2
117102, 142939, 1
117103, 142940, 8
117104, 142941, 0
117105, 142943, 1
117106, 142945, 8
117107, 142946, 8
117108, 142947, 8
117109, 142948, 8
117110, 142949, 8
117111, 142950, 8
117112, 142951, 8
117113, 142952, 51
117114, 142954, 8
117115, 142955, 0
117116, 142956, 8
117117, 142958, 8
117118, 142959, 8
117119, 142960, 51
117120, 142961, 8
117121, 142962, 51
117122, 142963, 51
117123, 142964, 0
117124, 142965, 0
117125, 142967, 8
117126, 142968, 8
117127, 142970, 8
117128, 142971, 8
117129, 142972, 8
117130, 142973, 8
117131, 142974, 8
117132, 142976, 8
117133, 142979, 8
117134, 142980, 8
117135, 142981, 8
117136, 142984, 8
117137, 142985, 51
117138, 142988, 8
117139, 142989, 8
117140, 142990, 8
117141, 142991, 8
117142, 142992, 0
117143, 142993, 0
117144, 142994, 8
117145, 142995, 0
117146, 142996, 51
117147, 142997, 51
117148, 142998, 51
117149, 142999, 51
117150, 143000, 8
117151, 143001, 8
117152, 143002, 8
117153, 143003, 8
117154, 143004, 8
117155, 143005, 0
117156, 143006, 0
117157, 143007, 6
117158, 143014, 8
117159, 143015, 8
117160, 143016, 51
117161, 143017, 8
117162, 143021, 8
117163, 143023, 8
117164, 143024, 8
117165, 143025, 8
117166, 143027, 8
117167, 143030, 8
117168, 143031, 8
117169, 143032, 8
117170, 143033, 8
117171, 143034, 8
117172, 143035, 8
117173, 143036, 8
117174, 143038, 8
117175, 143039, 7
117176, 143040, 8
117177, 143041, 51
117178, 143042, 51
117179, 143043, 8
117180, 143044, 8
117181, 143045, 0
117182, 143046, 0
117183, 143047, 51
117184, 143048, 8
117185, 143049, 51
117186, 143050, 8
117187, 143051, 51
117188, 143052, 8
117189, 143053, 8
117190, 143054, 51
117191, 143055, 8
117192, 143056, 8
117193, 143057, 8
117194, 143058, 51
117195, 143059, 8
117196, 143060, 0
117197, 143061, 8
117198, 143062, 51
117199, 143063, 8
117200, 143064, 8
117201, 143065, 8
117202, 143066, 8
117203, 143067, 8
117204, 143071, 0
117205, 143072, 51
117206, 143073, 51
117207, 143074, 8
117208, 143075, 8
117209, 143078, 8
117210, 143079, 8
117211, 143080, 8
117212, 143081, 0
117213, 143082, 8
117214, 143083, 8
117215, 143084, 8
117216, 143085, 51
117217, 143086, 2
117218, 143087, 8
117219, 143088, 8
117220, 143089, 8
117221, 143090, 8
117222, 143091, 8
117223, 143092, 8
117224, 143093, 4
117225, 143104, 0
117226, 143108, 4
117227, 143109, 1
117228, 143144, 8
117229, 143145, 51
117230, 143146, 8
117231, 143149, 8
117232, 143152, 51
117233, 143153, 51
117234, 143154, 8
117235, 143155, 51
117236, 143156, 51
117237, 143157, 8
117238, 143158, 51
117239, 143159, 8
117240, 143160, 8
117241, 143161, 8
117242, 143162, 51
117243, 143163, 8
117244, 143164, 8
117245, 143165, 8
117246, 143166, 8
117247, 143167, 8
117248, 143182, 8
117249, 143183, 8
117250, 143184, 8
117251, 143185, 8
117252, 143186, 0
117253, 143187, 0
117254, 143188, 8
117255, 143189, 0
117256, 143190, 0
117257, 143191, 6
117258, 143192, 0
117259, 143193, 0
117260, 143194, 0
117261, 143195, 0
117262, 143196, 0
117263, 143197, 51
117264, 143198, 8
117265, 143199, 51
117266, 143200, 51
117267, 143201, 51
117268, 143202, 8
117269, 143203, 8
117270, 143204, 8
117271, 143205, 8
117272, 143206, 8
117273, 143207, 8
117274, 143208, 0
117275, 143209, 8
117276, 143210, 8
117277, 143211, 8
117278, 143222, 51
117279, 143227, 2
117280, 143228, 0
117281, 143229, 0
117282, 143232, 1
117283, 143237, 3
117284, 143242, 1
117285, 143243, 51
117286, 143244, 51
117287, 143245, 51
117288, 143246, 51
117289, 143247, 51
117290, 143248, 51
117291, 143249, 51
117292, 143250, 8
117293, 143251, 3
117294, 143252, 4
117295, 143253, 8
117296, 143254, 51
117297, 143255, 8
117298, 143256, 8
117299, 143257, 8
117300, 143258, 3
117301, 143259, 51
117302, 143260, 8
117303, 143262, 51
117304, 143265, 0
117305, 143266, 0
117306, 143268, 2
117307, 143269, 2
117308, 143270, 0
117309, 143271, 51
117310, 143272, 51
117311, 143275, 0
117312, 143284, 0
117313, 143285, 0
117314, 143288, 8
117315, 143291, 0
117316, 143292, 2
117317, 143298, 51
117318, 143299, 51
117319, 143300, 0
117320, 143301, 0
117321, 143302, 0
117322, 143304, 0
117323, 143305, 1
117324, 143306, 1
117325, 143312, 0
117326, 143313, 8
117327, 143314, 7
117328, 143315, 8
117329, 143316, 8
117330, 143317, 7
117331, 143399, 8
117332, 143400, 2
117333, 143402, 8
117334, 143413, 4
117335, 143414, 0
117336, 143415, 51
117337, 143416, 51
117338, 143417, 51
117339, 143419, 51
117340, 143425, 51
117341, 143426, 8
117342, 143428, 5
117343, 143429, 0
117344, 143431, 8
117345, 143433, 3
117346, 143443, 51
117347, 143447, 0
117348, 143510, 0
117349, 143549, 8
117350, 143556, 51
117351, 143557, 51
117352, 143558, 51
117353, 143559, 51
117354, 143560, 51
117355, 143561, 51
117356, 143562, 51
117357, 143563, 51
117358, 143564, 51
117359, 143566, 51
117360, 143567, 51
117361, 143571, 51
117362, 143572, 51
117363, 143573, 51
117364, 143575, 51
117365, 143576, 51
117366, 143579, 8
117367, 143580, 8
117368, 143581, 8
117369, 143582, 8
117370, 143583, 8
117371, 143584, 8
117372, 143585, 8
117373, 143586, 1
117374, 143587, 8
117375, 143588, 8
117376, 143589, 8
117377, 143590, 5
117378, 143591, 8
117379, 143592, 7
117380, 143593, 6
117381, 143594, 8
117382, 143599, 8
117383, 143600, 8
117384, 143603, 0
117385, 143606, 0
117386, 143607, 0
117387, 143608, 8
117388, 143609, 8
117389, 143610, 8
117390, 143611, 8
117391, 143612, 51
117392, 143613, 2
117393, 143614, 4
117394, 143615, 8
117395, 143616, 8
117396, 143617, 8
117397, 143618, 4
117398, 143619, 8
117399, 143620, 51
117400, 143621, 6
117401, 143622, 8
117402, 143623, 3
117403, 143624, 8
117404, 143625, 8
117405, 143626, 8
117406, 143627, 8
117407, 143628, 8
117408, 143629, 1
117409, 143630, 8
117410, 143631, 51
117411, 143632, 51
117412, 143633, 8
117413, 143634, 51
117414, 143635, 51
117415, 143636, 51
117416, 143637, 51
117417, 143638, 51
117418, 143639, 0
117419, 143640, 0
117420, 143641, 0
117421, 143642, 0
117422, 143643, 0
117423, 143644, 0
117424, 143645, 4
117425, 143646, 5
117426, 143647, 3
117427, 143681, 8
117428, 143682, 5
117429, 143683, 4
117430, 143684, 8
117431, 143685, 8
117432, 143699, 0
117433, 143700, 0
117434, 143701, 0
117435, 143702, 8
117436, 143703, 8
117437, 143704, 8
117438, 143705, 8
117439, 143706, 8
117440, 143707, 8
117441, 143708, 8
117442, 143709, 8
117443, 143710, 8
117444, 143711, 8
117445, 143712, 8
117446, 143713, 8
117447, 143774, 2
117448, 143776, 3
117449, 143777, 3
117450, 143779, 5
117451, 143780, 6
117452, 143781, 4
117453, 143782, 8
117454, 143783, 8
117455, 143784, 8
117456, 143814, 0
117457, 143816, 8
117458, 143825, 8
117459, 143826, 8
117460, 143827, 8
117461, 143828, 8
117462, 143834, 3
117463, 143835, 8
117464, 143836, 5
117465, 143837, 7
117466, 143838, 5
117467, 143843, 7
117468, 143844, 7
117469, 143845, 2
117470, 143846, 8
117471, 143847, 8
117472, 143848, 8
117473, 143849, 0
117474, 143850, 8
117475, 143853, 8
117476, 143868, 3
117477, 143874, 0
117478, 143879, 1
117479, 143889, 8
117480, 143890, 8
117481, 143891, 8
117482, 143892, 0
117483, 143893, 8
117484, 143894, 8
117485, 143895, 8
117486, 143896, 51
117487, 143897, 51
117488, 143898, 8
117489, 143899, 3
117490, 143900, 8
117491, 143901, 8
117492, 143902, 8
117493, 143903, 8
117494, 143904, 51
117495, 143905, 8
117496, 143906, 8
117497, 143907, 8
117498, 143908, 8
117499, 143909, 8
117500, 143910, 8
117501, 143911, 51
117502, 143912, 8
117503, 143913, 51
117504, 143914, 8
117505, 143915, 51
117506, 143916, 51
117507, 143917, 8
117508, 143918, 8
117509, 143919, 51
117510, 143920, 51
117511, 143921, 51
117512, 143922, 51
117513, 143923, 8
117514, 143924, 51
117515, 143925, 8
117516, 143926, 8
117517, 143927, 51
117518, 143957, 8
117519, 143958, 0
117520, 143959, 0
117521, 143960, 8
117522, 143961, 0
117523, 143962, 0
117524, 143965, 51
117525, 143968, 51
117526, 143969, 8
117527, 143970, 8
117528, 143971, 8
117529, 143972, 8
117530, 143973, 8
117531, 143974, 8
117532, 143975, 8
117533, 143976, 8
117534, 143977, 8
117535, 143978, 0
117536, 143979, 0
117537, 143980, 0
117538, 143981, 0
117539, 143992, 3
117540, 143994, 8
117541, 143996, 51
117542, 143998, 0
117543, 143999, 4
117544, 144008, 0
117545, 144011, 2
117546, 144013, 8
117547, 144017, 8
117548, 144018, 8
117549, 144019, 8
117550, 144021, 8
117551, 144022, 51
117552, 144024, 8
117553, 144036, 8
117554, 144037, 8
117555, 144038, 0
117556, 144039, 8
117557, 144040, 51
117558, 144041, 51
117559, 144042, 2
117560, 144043, 3
117561, 144044, 8
117562, 144045, 0
117563, 144046, 8
117564, 144047, 8
117565, 144048, 8
117566, 144049, 8
117567, 144050, 8
117568, 144051, 8
117569, 144052, 0
117570, 144053, 51
117571, 144054, 51
117572, 144055, 51
117573, 144056, 0
117574, 144057, 51
117575, 144058, 51
117576, 144059, 51
117577, 144060, 51
117578, 144087, 8
117579, 144185, 8
117580, 144187, 8
117581, 144189, 1
117582, 144194, 0
117583, 144198, 8
117584, 144237, 51
117585, 144250, 0
117586, 144251, 0
117587, 144252, 0
117588, 144253, 0
117589, 144254, 8
117590, 144255, 51
117591, 144256, 8
117592, 144257, 8
117593, 144258, 51
117594, 144259, 8
117595, 144260, 51
117596, 144261, 8
117597, 144267, 51
117598, 144268, 51
117599, 144270, 51
117600, 144271, 51
117601, 144272, 51
117602, 144273, 51
117603, 144274, 8
117604, 144275, 0
117605, 144276, 8
117606, 144277, 8
117607, 144278, 8
117608, 144279, 5
117609, 144280, 8
117610, 144281, 0
117611, 144282, 8
117612, 144283, 8
117613, 144284, 8
117614, 144285, 8
117615, 144286, 5
117616, 144287, 0
117617, 144288, 0
117618, 144289, 0
117619, 144290, 51
117620, 144295, 8
117621, 144296, 8
117622, 144297, 5
117623, 144298, 8
117624, 144299, 8
117625, 144300, 8
117626, 144301, 8
117627, 144302, 51
117628, 144303, 8
117629, 144304, 0
117630, 144305, 8
117631, 144306, 8
117632, 144307, 8
117633, 144308, 8
117634, 144317, 3
117635, 144319, 0
117636, 144320, 0
117637, 144321, 2
117638, 144324, 2
117639, 144326, 0
117640, 144330, 7
117641, 144331, 0
117642, 144332, 0
117643, 144333, 8
117644, 144334, 8
117645, 144335, 8
117646, 144336, 8
117647, 144337, 8
117648, 144338, 2
117649, 144340, 6
117650, 144341, 5
117651, 144342, 4
117652, 144343, 6
117653, 144344, 3
117654, 144345, 6
117655, 144346, 7
117656, 144347, 5
117657, 144348, 6
117658, 144349, 4
117659, 144350, 4
117660, 144352, 8
117661, 144354, 8
117662, 144355, 8
117663, 144356, 8
117664, 144373, 3
117665, 144376, 0
117666, 144377, 0
117667, 144378, 0
117668, 144379, 0
117669, 144380, 0
117670, 144381, 0
117671, 144390, 0
117672, 144416, 0
117673, 144433, 0
117674, 144435, 0
117675, 144441, 0
117676, 144454, 0
117677, 144455, 1
117678, 144557, 0
117679, 144601, 3
117680, 144602, 0
117681, 144603, 2
117682, 144606, 0
117683, 144607, 0
117684, 144608, 1
117685, 144621, 3
117686, 144623, 3
117687, 144625, 4
117688, 144627, 8
117689, 144628, 0
117690, 144630, 1
117691, 144634, 2
117692, 144635, 2
117693, 144636, 1
117694, 144642, 0
117695, 144646, 4
117696, 144652, 6
117697, 144653, 0
117698, 144655, 51
117699, 144656, 51
117700, 144657, 51
117701, 144658, 51
117702, 144659, 51
117703, 144660, 3
117704, 144661, 6
117705, 144662, 3
117706, 144663, 0
117707, 144664, 6
117708, 144665, 6
117709, 144666, 3
117710, 144667, 0
117711, 144668, 0
117712, 144669, 0
117713, 144670, 0
117714, 144671, 5
117715, 144672, 2
117716, 144673, 0
117717, 144674, 0
117718, 144675, 8
117719, 144676, 51
117720, 144677, 8
117721, 144678, 8
117722, 144679, 51
117723, 144680, 51
117724, 144681, 51
117725, 144682, 51
117726, 144683, 7
117727, 144689, 8
117728, 144690, 8
117729, 144691, 8
117730, 144692, 8
117731, 144693, 51
117732, 144694, 8
117733, 144695, 8
117734, 144696, 8
117735, 144697, 8
117736, 144698, 8
117737, 144699, 51
117738, 144700, 8
117739, 144701, 8
117740, 144702, 51
117741, 144704, 51
117742, 144707, 0
117743, 144708, 8
117744, 144710, 51
117745, 144711, 51
117746, 144712, 8
117747, 144713, 8
117748, 144716, 51
117749, 144717, 51
117750, 144719, 51
117751, 144721, 0
117752, 144724, 0
117753, 144725, 8
117754, 144726, 8
117755, 144728, 5
117756, 144729, 8
117757, 144730, 8
117758, 144731, 8
117759, 144732, 0
117760, 144733, 0
117761, 144734, 8
117762, 144736, 51
117763, 144737, 51
117764, 144738, 51
117765, 144741, 8
117766, 144742, 8
117767, 144743, 8
117768, 144744, 8
117769, 144745, 8
117770, 144746, 7
117771, 144747, 8
117772, 144749, 8
117773, 144750, 8
117774, 144751, 8
117775, 144752, 8
117776, 144753, 51
117777, 144756, 8
117778, 144758, 8
117779, 144761, 8
117780, 144762, 5
117781, 144763, 8
117782, 144776, 8
117783, 144777, 8
117784, 144779, 8
117785, 144780, 8
117786, 144783, 8
117787, 144786, 51
117788, 144787, 51
117789, 144794, 7
117790, 144797, 3
117791, 144798, 8
117792, 144800, 8
117793, 144803, 8
117794, 144811, 1
117795, 144812, 0
117796, 144813, 8
117797, 144816, 8
117798, 144817, 0
117799, 144818, 8
117800, 144819, 51
117801, 144822, 51
117802, 144823, 0
117803, 144824, 1
117804, 144825, 0
117805, 144828, 0
117806, 144835, 3
117807, 144841, 0
117808, 144843, 3
117809, 144844, 8
117810, 144845, 8
117811, 144846, 4
117812, 144847, 8
117813, 144848, 5
117814, 144850, 8
117815, 144855, 8
117816, 144858, 8
117817, 144859, 51
117818, 144860, 3
117819, 144861, 8
117820, 144862, 2
117821, 144863, 8
117822, 144864, 7
117823, 144865, 5
117824, 144866, 5
117825, 144867, 2
117826, 144868, 6
117827, 144869, 3
117828, 144870, 4
117829, 144871, 8
117830, 144872, 0
117831, 144873, 51
117832, 144874, 8
117833, 144875, 2
117834, 144876, 8
117835, 144877, 6
117836, 144878, 6
117837, 144880, 8
117838, 144881, 8
117839, 144882, 5
117840, 144883, 1
117841, 144885, 1
117842, 144887, 1
117843, 144889, 8
117844, 144890, 8
117845, 144928, 8
117846, 144929, 8
117847, 144930, 8
117848, 144933, 8
117849, 144943, 0
117850, 144946, 3
117851, 144949, 7
117852, 144959, 8
117853, 144961, 0
117854, 144962, 0
117855, 144963, 0
117856, 144964, 1
117857, 144965, 4
117858, 144966, 4
117859, 144967, 0
117860, 144968, 3
117861, 144969, 6
117862, 144974, 0
117863, 144978, 1
117864, 144981, 7
117865, 144987, 8
117866, 144988, 8
117867, 144989, 8
117868, 144990, 8
117869, 145000, 3
117870, 145006, 0
117871, 145007, 3
117872, 145008, 0
117873, 145009, 0
117874, 145012, 0
117875, 145024, 8
117876, 145025, 8
117877, 145026, 51
117878, 145027, 8
117879, 145028, 8
117880, 145029, 1
117881, 145030, 0
117882, 145031, 0
117883, 145032, 0
117884, 145033, 0
117885, 145034, 0
117886, 145035, 0
117887, 145036, 0
117888, 145037, 0
117889, 145038, 0
117890, 145039, 0
117891, 145044, 8
117892, 145049, 8
117893, 145050, 0
117894, 145051, 0
117895, 145052, 8
117896, 145053, 8
117897, 145054, 8
117898, 145055, 7
117899, 145057, 8
117900, 145058, 8
117901, 145059, 8
117902, 145060, 6
117903, 145061, 8
117904, 145062, 8
117905, 145063, 8
117906, 145064, 6
117907, 145065, 8
117908, 145066, 4
117909, 145067, 4
117910, 145075, 0
117911, 145076, 0
117912, 145077, 0
117913, 145086, 3
117914, 145087, 3
117915, 145088, 0
117916, 145090, 0
117917, 145091, 0
117918, 145092, 51
117919, 145093, 51
117920, 145094, 4
117921, 145095, 8
117922, 145096, 7
117923, 145097, 3
117924, 145098, 8
117925, 145099, 8
117926, 145100, 6
117927, 145101, 8
117928, 145116, 8
117929, 145117, 8
117930, 145118, 8
117931, 145119, 51
117932, 145120, 6
117933, 145123, 51
117934, 145124, 51
117935, 145125, 8
117936, 145126, 0
117937, 145127, 0
117938, 145128, 8
117939, 145129, 8
117940, 145130, 3
117941, 145131, 0
117942, 145132, 7
117943, 145133, 51
117944, 145134, 51
117945, 145135, 51
117946, 145136, 51
117947, 145137, 51
117948, 145138, 51
117949, 145139, 51
117950, 145140, 51
117951, 145141, 0
117952, 145142, 51
117953, 145143, 51
117954, 145144, 8
117955, 145145, 8
117956, 145146, 8
117957, 145147, 8
117958, 145148, 51
117959, 145149, 8
117960, 145150, 0
117961, 145151, 5
117962, 145152, 51
117963, 145153, 8
117964, 145154, 8
117965, 145155, 0
117966, 145156, 8
117967, 145157, 8
117968, 145158, 8
117969, 145159, 0
117970, 145160, 8
117971, 145161, 0
117972, 145162, 51
117973, 145163, 0
117974, 145164, 0
117975, 145165, 4
117976, 145166, 0
117977, 145167, 0
117978, 145168, 51
117979, 145169, 51
117980, 145170, 51
117981, 145171, 8
117982, 145172, 8
117983, 145173, 51
117984, 145174, 8
117985, 145175, 8
117986, 145176, 0
117987, 145177, 8
117988, 145178, 51
117989, 145179, 8
117990, 145180, 0
117991, 145181, 4
117992, 145182, 8
117993, 145183, 8
117994, 145184, 51
117995, 145185, 51
117996, 145186, 8
117997, 145187, 51
117998, 145188, 8
117999, 145189, 51
118000, 145190, 51
118001, 145191, 8
118002, 145192, 51
118003, 145193, 8
118004, 145194, 8
118005, 145195, 8
118006, 145196, 8
118007, 145197, 8
118008, 145198, 8
118009, 145199, 51
118010, 145200, 0
118011, 145201, 8
118012, 145202, 8
118013, 145203, 51
118014, 145204, 51
118015, 145205, 51
118016, 145206, 8
118017, 145207, 8
118018, 145208, 51
118019, 145209, 8
118020, 145210, 3
118021, 145211, 8
118022, 145212, 0
118023, 145213, 8
118024, 145214, 8
118025, 145215, 0
118026, 145217, 0
118027, 145218, 8
118028, 145219, 8
118029, 145220, 8
118030, 145225, 51
118031, 145226, 51
118032, 145227, 51
118033, 145228, 8
118034, 145229, 8
118035, 145230, 8
118036, 145231, 8
118037, 145232, 8
118038, 145239, 8
118039, 145240, 8
118040, 145241, 8
118041, 145242, 8
118042, 145243, 8
118043, 145263, 0
118044, 145264, 3
118045, 145265, 4
118046, 145266, 6
118047, 145281, 8
118048, 145288, 8
118049, 145289, 8
118050, 145290, 8
118051, 145291, 0
118052, 145292, 8
118053, 145295, 2
118054, 145296, 8
118055, 145297, 2
118056, 145298, 0
118057, 145299, 4
118058, 145300, 3
118059, 145301, 2
118060, 145302, 51
118061, 145303, 0
118062, 145304, 1
118063, 145305, 2
118064, 145306, 5
118065, 145307, 2
118066, 145308, 3
118067, 145309, 8
118068, 145310, 3
118069, 145321, 1
118070, 145327, 7
118071, 145338, 3
118072, 145339, 6
118073, 145340, 6
